"player_name","league","stat","stat_short","line","odds_tier","status","start_time","home_team","away_team","duration","player_team","player_position","description","adjusted_odds","flash_line","is_promo","is_live","is_live_scored","in_game","refundable","rank","projection_type","board_time","updated_at","hot","tv_channel","custom_image","event_type","end_time","today","player_team_name","player_market","player_image","player_jersey","player_combo","player_id","projection_id","league_id","game_start","game_end","game_status","game_is_live","home_team_name","home_team_market","home_team_color","away_team_name","away_team_market","away_team_color","projection_type_name","stat_rank"
"Isaiah Hartenstein","NBA","Fantasy Score","Fantasy Score","26.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","C-F","LAL","false",,"false","false","true","false","true","1195","Fantasy Score","2026-05-04T08:15:00.000-04:00","2026-05-05T08:32:10.700-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/manual/Isaiah_Hartenstein.png","55","false","220343","11872925","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Fantasy Score","6"
"Austin Reaves","NBA","Pts+Asts","Pts+Asts","26","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","G","OKC",,,"false","false","true","false","true","1196","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T14:08:14.225-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/players/NBA/Austin_Reaves_NBA_player_dbtdqki4v3xim48StrN2BdAW.webp","15","false","55934","11832662","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","10"
"Chet Holmgren","NBA","Pts+Rebs","Pts+Rebs","25.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","C-F","LAL",,,"false","false","true","false","true","1200","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T14:06:11.450-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Chet_Holmgren_NBA_player_vJ4nqK6iuXIrNmp4iJ5ZwfEC.webp","7","false","93905","11832671","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","18"
"Austin Reaves","NBA","Pts+Rebs","Pts+Rebs","24.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","G","OKC",,,"false","false","true","false","true","1204","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T09:37:02.064-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/players/NBA/Austin_Reaves_NBA_player_dbtdqki4v3xim48StrN2BdAW.webp","15","false","55934","11832663","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","18"
"Deandre Ayton","NBA","Fantasy Score","Fantasy Score","24","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","C","OKC","false",,"false","false","true","false","true","1220","Fantasy Score","2026-05-04T08:15:00.000-04:00","2026-05-05T09:46:32.246-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/manual/Deandre Ayton.png","5","false","269516","11872927","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Fantasy Score","6"
"Ajay Mitchell","NBA","Pts+Rebs+Asts","PRA","23.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","G","LAL",,,"false","false","true","false","true","1221","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T08:08:03.256-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Ajay_Mitchell_NBA_player_vJGrrqtDRCIpNNrHobZ0VENR.webp","25","false","272369","11833345","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","1"
"Marcus Smart","NBA","Fantasy Score","Fantasy Score","23","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","G","OKC","false",,"false","false","true","false","true","1226","Fantasy Score","2026-05-04T08:15:00.000-04:00","2026-05-05T13:00:46.424-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/players/NBA/Marcus_Smart_NBA_player_3IwFmERFX6cbC5PnKrmA3XxI.webp","36","false","269532","11872929","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Fantasy Score","6"
"Rui Hachimura","NBA","Fantasy Score","Fantasy Score","21","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","F","OKC","false",,"false","false","true","false","true","1237","Fantasy Score","2026-05-04T08:15:00.000-04:00","2026-05-05T08:31:39.839-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/players/NBA/Rui_Hachimura_NBA_player_NjpblF7fZNwR0X80b0E1ZiaU.webp","28","false","95575","11886678","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Fantasy Score","6"
"LeBron James","NBA","Points","Points","20.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","F","OKC","true",,"false","false","true","false","true","1241","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T08:08:11.933-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/players/nba/LeBron_James_0afbe608-940a-4d5d-a1f7-468718c67d91.webp","23","false","188012","11832511","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","0"
"Austin Reaves","NBA","Points","Points","20.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","G","OKC",,,"false","false","true","false","true","1243","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T08:08:11.933-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/players/NBA/Austin_Reaves_NBA_player_dbtdqki4v3xim48StrN2BdAW.webp","15","false","55934","11832813","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","0"
"Isaiah Hartenstein","NBA","Pts+Rebs+Asts","PRA","19.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","C-F","LAL","true",,"false","false","true","false","true","1246","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T13:25:11.027-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/manual/Isaiah_Hartenstein.png","55","false","220343","11832464","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","1"
"Ajay Mitchell","NBA","Pts+Asts","Pts+Asts","19.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","G","LAL",,,"false","false","true","false","true","1254","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T08:08:03.256-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Ajay_Mitchell_NBA_player_vJGrrqtDRCIpNNrHobZ0VENR.webp","25","false","272369","11833341","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","10"
"Ajay Mitchell","NBA","Pts+Rebs","Pts+Rebs","19.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","G","LAL",,,"false","false","true","false","true","1255","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T08:08:03.256-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Ajay_Mitchell_NBA_player_vJGrrqtDRCIpNNrHobZ0VENR.webp","25","false","272369","11833342","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","18"
"Shai Gilgeous-Alexander","NBA","FG Attempted","FG Attempted","19.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","G","LAL","true",,"false","false","true","false","true","1259","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:54:31.272-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/nba/Shai_Gilgeous-Alexander_d9ea4a8f-ff51-408d-b518-980efc2a35a1.webp","2","false","188011","11834673","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","12"
"Deandre Ayton","NBA","Pts+Rebs+Asts","PRA","18.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","C","OKC",,,"false","false","true","false","true","1268","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T13:24:54.729-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/manual/Deandre Ayton.png","5","false","269516","11832679","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","1"
"Cason Wallace","NBA","Fantasy Score","Fantasy Score","18","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","G","LAL","false",,"false","false","true","false","true","1272","Fantasy Score","2026-05-04T08:15:00.000-04:00","2026-05-05T08:37:51.758-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Cason_Wallace_NBA_player_9xDSeIOsMeujUyEeqF7Vy8y4.webp","22","false","175716","11886735","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Fantasy Score","6"
"Chet Holmgren","NBA","Pts+Asts","Pts+Asts","17.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","C-F","LAL",,,"false","false","true","false","true","1276","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T14:26:58.246-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Chet_Holmgren_NBA_player_vJ4nqK6iuXIrNmp4iJ5ZwfEC.webp","7","false","93905","11832670","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","10"
"Deandre Ayton","NBA","Pts+Rebs","Pts+Rebs","17.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","C","OKC",,,"false","false","true","false","true","1277","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T08:08:11.933-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/manual/Deandre Ayton.png","5","false","269516","11832678","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","18"
"Rui Hachimura","NBA","Pts+Rebs+Asts","PRA","17","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","F","OKC",,,"false","false","true","false","true","1285","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T08:08:11.933-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/players/NBA/Rui_Hachimura_NBA_player_NjpblF7fZNwR0X80b0E1ZiaU.webp","28","false","95575","11832717","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","1"
"Chet Holmgren + Deandre Ayton","NBA","Rebounds (Combo)","Rebounds","17","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC/LAL","C-F","LAL/OKC","false",,"false","false","true","false","true","1286","Single Stat","2026-05-01T20:40:00.000-04:00","2026-05-02T23:32:31.250-04:00","true",,,"combo",,"true","Thunder/Lakers",,"https://static.prizepicks.com/images/players/CMBO_group_ClqUNbQDeX1wps8LfLZWm4Wu.webp","7 + 5","true","311552","11843792","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","10"
"Isaiah Hartenstein","NBA","Pts+Rebs","Pts+Rebs","16.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","C-F","LAL",,,"false","false","true","false","true","1291","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T10:28:07.003-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/manual/Isaiah_Hartenstein.png","55","false","220343","11832684","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","18"
"Chet Holmgren","NBA","Points","Points","16.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","C-F","LAL",,,"false","false","true","false","true","1292","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T08:08:03.256-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Chet_Holmgren_NBA_player_vJ4nqK6iuXIrNmp4iJ5ZwfEC.webp","7","false","93905","11832839","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","0"
"Shai Gilgeous-Alexander","NBA","Two Pointers Attempted","2-PT Att","16.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","G","LAL","true",,"false","false","true","false","true","1294","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:54:20.553-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/nba/Shai_Gilgeous-Alexander_d9ea4a8f-ff51-408d-b518-980efc2a35a1.webp","2","false","188011","11834675","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","1000"
"Chet Holmgren + LeBron James","NBA","Rebounds (Combo)","Rebounds","16.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC/LAL","C-F","LAL/OKC","false",,"false","false","true","false","true","1297","Single Stat","2026-05-01T20:40:00.000-04:00","2026-05-03T00:48:14.229-04:00","true",,,"combo",,"true","Thunder/Lakers",,"https://static.prizepicks.com/images/players/CMBO_group_1mz3ZJGlX3cLfJLw9jRNlbQ0.webp","7 + 23","true","311545","11843797","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","10"
"Luguentz Dort","NBA","Fantasy Score","Fantasy Score","16.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","G","LAL","false",,"false","false","true","false","true","1299","Fantasy Score","2026-05-04T08:15:00.000-04:00","2026-05-05T08:35:02.183-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Luguentz_Dort_NBA_player_e1jWAiWanPNpRtbYeXm01a9Q.webp","5","false","10798","11886736","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Fantasy Score","6"
"Marcus Smart","NBA","Pts+Rebs+Asts","PRA","16","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","G","OKC",,,"false","false","true","false","true","1300","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T08:08:11.933-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/players/NBA/Marcus_Smart_NBA_player_3IwFmERFX6cbC5PnKrmA3XxI.webp","36","false","269532","11832710","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","1"
"Rui Hachimura","NBA","Pts+Rebs","Pts+Rebs","16","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","F","OKC",,,"false","false","true","false","true","1301","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T11:30:01.647-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/players/NBA/Rui_Hachimura_NBA_player_NjpblF7fZNwR0X80b0E1ZiaU.webp","28","false","95575","11832716","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","18"
"Isaiah Hartenstein + Deandre Ayton","NBA","Rebounds (Combo)","Rebounds","16","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC/LAL","C-F","LAL/OKC","false",,"false","false","true","false","true","1302","Single Stat","2026-05-01T20:40:00.000-04:00","2026-05-02T23:39:13.169-04:00","true",,,"combo",,"true","Thunder/Lakers",,"https://static.prizepicks.com/images/players/CMBO_group_6M229AvZlC0lxAlwjnGWPuOW.webp","55 + 5","true","311551","11843796","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","10"
"Ajay Mitchell","NBA","Points","Points","15.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","G","LAL",,,"false","false","true","false","true","1307","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T08:08:03.256-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Ajay_Mitchell_NBA_player_vJGrrqtDRCIpNNrHobZ0VENR.webp","25","false","272369","11832799","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","0"
"Isaiah Hartenstein + LeBron James","NBA","Rebounds (Combo)","Rebounds","15.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC/LAL","C-F","LAL/OKC","false",,"false","false","true","false","true","1310","Single Stat","2026-05-01T20:40:00.000-04:00","2026-05-03T11:38:48.973-04:00","true",,,"combo",,"true","Thunder/Lakers",,"https://static.prizepicks.com/images/players/CMBO_group_udup3hoGxKMg1dnii4gK5iMQ.webp","55 + 23","true","316414","11843795","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","10"
"Luke Kennard","NBA","Fantasy Score","Fantasy Score","15.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","G","OKC","false",,"false","false","true","false","true","1311","Fantasy Score","2026-05-04T08:15:00.000-04:00","2026-05-05T09:02:57.776-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/manual/Luke_KennardLAL.png","10","false","299434","11886739","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Fantasy Score","6"
"Shai Gilgeous-Alexander + LeBron James","NBA","Assists (Combo)","Assists","15","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC/LAL","G","LAL/OKC","false",,"false","false","true","false","true","1312","Single Stat","2026-05-01T20:40:00.000-04:00","2026-05-02T23:12:17.705-04:00","true",,,"combo",,"true","Thunder/Lakers",,"https://static.prizepicks.com/images/players/CMBO_group_yBWt7N3WrtZQuwIhmf53bv24.webp","2 + 23","true","311553","11843804","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","10"
